logFC	adj.P.Val	Gene Symbol	Probeset Type
-0.322585741598394	0.0993408818783853	NDUFAF4	odd
0.2876992049893489	0.0994828976012353	ADH6	even
-0.442557680127107	0.0994880401518718	TBK1	odd
0.287984534313194	0.099516393958211	LAX1	odd
0.345899287019685	0.0995272100612308	NUSAP1	even
0.817280269954698	0.0996954171422457	MRPL34	odd
0.847119425046426	0.0998557144260539	MXRA5	odd
0.347743254562682	0.0998794950264576	TNFRSF14	odd
0.004371853091182515	0.099895814229739	RITA1	even
0.35893544863133053	0.099895814229739	NRXN2	even
-0.284618000358585	0.099895814229739	RABGGTB /// SNORD45A /// SNORD45B /// SNORD45C	even
-0.101171092864286	0.498651778958926	RBM26	odd
-0.655593338305451	0.099895814229739	ITGB3BP	odd
0.418357889060363	0.0998965966900944	SMAGP	odd
-0.12332739562539649	0.0999106263572092	EIF2AK2	even
0.360915532702606	0.0999106263572092	RHOD	even
-0.08805529412688809	0.13217551965627	MBD4	even
-0.395732736167762	0.0999106263572092	PTDSS1	odd
-0.300350602013225	0.0999106263572092	SHQ1	even
1.21558007244479	0.0999106263572092	TAGLN	odd
-0.475864245482523	0.0999106263572092	HPRT1	odd
0.10113401477224594	0.100190056579837	CDK12	even
0.560015175878284	0.100200118624888	POLDIP2	odd
-0.02267607761016502	0.100200118624888	EEF1E1	even
0.0365188245244648	0.846634508349036	URB1	odd
-0.574146924250696	0.100609268009616	UPK1B	even
-0.1783617384052111	0.100711862180383	EPN2 /// EPN2-IT1	even
0.060447963116345996	0.100746975415576	GUCY1B3	even
0.1707593656249071	0.100749989138649	SLC16A7	even
0.18274130478078499	0.10081648646006	IRF5	even
0.273887924555986	0.10081648646006	TMEM106C	odd
-0.3647613505417395	0.10090874932791	APOL2	even
-0.181900103948522	0.419988716846664	SGSM2	odd
0.04895934040211	0.76944657220535	NUMA1	odd
-0.413010923268856	0.100973846903614	UIMC1	odd
0.252202329337448	0.259276262463922	PRB1	odd
0.353614859644788	0.127964556003939	SCNN1A	odd
0.228604135778134	0.101165582102731	FAM66D	odd
0.40013232821225697	0.101306417288978	C14orf2	even
0.297927105218286	0.101349727706988	TBKBP1	odd
0.40484721865123013	0.101522115568105	SNRPE	even
-0.424593710206697	0.101522115568105	MAMLD1	odd
0.236362803301486	0.101592093420146	SCIN	odd
-0.731731896210147	0.101647989979557	CYP39A1	odd
0.188434866491543	0.171089005824714	LDLR	odd
-0.0375238394203468	0.885244310163938	RNF24	odd
0.299879149081309	0.101782744196858	ADRBK1	odd
0.2089973308457725	0.278338930193694	SSX2IP	even
0.509953010943422	0.285783496063462	RGS5	odd
-0.417263040556545	0.101885907484473	RPA3	odd
0.165536343908628	0.101885907484473	KALP /// KALP	odd
-0.483625827790308	0.101885907484473	C11orf71	odd
1.01617923068696	0.101885907484473	ADAMDEC1	odd
-0.146877863358745	0.488018647846024	EPS15L1	odd
-0.070994075194144	0.102297987433468	VPS45	even
0.033077491804752	0.102411262189445	KCNN3	even
0.810854834499017	0.102645528182026	MVP	odd
0.281359015831615	0.102645528182026	HAMP	odd
0.247987324667588	0.102818192475933	KRT15	odd
-0.11348480358812643	0.102836505998172	PRKACB	even
0.234800169442137	0.102852283703911	USF2	odd
0.1721873583696515	0.16957641725887	LDB3	even
0.28758042467197	0.103048847458387	TFF1	odd
0.2363132468508655	0.121148018528038	PLD1	even
-0.318033793338835	0.103060777119769	FOXE3	odd
0.2128166168566979	0.103079882543936	NCKAP1L	even
0.642759161334562	0.103126604734493	NCF2	odd
0.43214615804374223	0.10313958475851	TNFRSF11B	even
0.097822284309398	0.103159864762356	MTF1	even
-0.169128916261409	0.103164945202665	SPINT3	odd
0.308858759151876	0.239702439596907	BCLAF1	even
0.2099251262695745	0.103511051997824	CHD5	even
-0.285611411920025	0.103546575250735	DROSHA	odd
0.0006094532165867	0.998275594013839	CHD4	odd
-0.668126596764884	0.103632112866225	KLF10	odd
0.304319208265801	0.103632112866225	RAB32	odd
1.01614723789118	0.103724820993631	CYTIP	odd
0.530323886105458	0.103725009788035	PRKX /// PRKY	odd
0.279434895975946	0.10377632536098	AHSG	even
0.177907819623703	0.103785901107805	UGT2A1 /// UGT2A2	odd
0.1780724336012975	0.103840213735348	COL8A2	even
0.776655586848728	0.103840213735348	FGG	odd
0.104540671943639	0.491070351623394	MAPK11	odd
0.0801295917952123	0.626109952659457	LPCAT4	odd
0.310033291228452	0.104008515743086	USP5	odd
-0.574383886832955	0.104117785922682	MMADHC	odd
-0.020407070449566994	0.104117785922682	MPPED2	even
0.25810300762832	0.104308793243917	WDR91	odd
-0.221859519420119	0.443631885792607	RUFY3	odd
0.37470326978607	0.104411641918234	COL9A2	odd
0.7290179183456125	0.104469599300314	PPIB	even
-0.18632161626172403	0.104469599300314	RNF13	even
0.2477846967510695	0.104476083343176	ZDHHC3	even
0.349201787388902	0.460192511805816	CADM1	odd
-0.525779002054427	0.104693460565889	MEX3C	odd
1.42975519541383	0.104751775049576	IGLL3P	odd
0.843042958890921	0.104777913308147	GGTLC1	odd
0.013700135369540511	0.104830643084137	TXN	even
0.157338182052854	0.104933177038229	LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// NPIPB8	odd
-0.21140800004998847	0.105063709599824	MARK3	even
-0.613215398034729	0.105145080140664	PELI2	odd
0.11151115672056586	0.105204000352266	AFF3	even
0.145190141676876	0.105289461784132	CELA2A /// CELA2B	even
0.3668408601710855	0.105334812044813	FZD1	even
0.315091589818306	0.105891888931752	NAA40	even
-0.277117389259744	0.105891888931752	CTDSP2	even
0.345900141874564	0.105891888931752	METTL9	odd
-0.343282940260156	0.105998657622116	TRAPPC11	odd
0.271317468810914	0.218431374448215	TRIM15	odd
0.239372135286726	0.105998657622116	OSGEPL1	odd
-0.301544351495084	0.105998657622116	AP3S1	odd
-0.11226341899505739	0.106125186579685	RAP2A	even
0.714614929300036	0.106296905903924	CCL8	odd
-0.40648420052188	0.10635228449327	LSM8	odd
0.202078370591495	0.106428417679564	LBX1	odd
-0.392439792341854	0.106428417679564	MRPL49	odd
-0.522600256536303	0.106478307103046	ZBTB1	even
-0.7854288431861235	0.106527071966534	HEG1	even
-0.89261524919123	0.106612610688759	NRN1	odd
0.252863992415389	0.106634996663114	PADI1	odd
0.273343996818739	0.412846654248698	TK2	odd
-0.2507736611446033	0.106770166030624	MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86	even
-0.347483221767461	0.225338694271849	GATAD1	odd
0.161270031537657	0.532624715401355	SAR1A	odd
-0.05420281284817749	0.10692429110445	TBC1D9	even
-0.2026219375574105	0.106961508854951	SOX13	even
0.369417699040295	0.107033660391681	MEFV	odd
-0.167581195372205	0.107075869059916	LITAF	even
-0.201287986294036	0.164856321101023	VAMP2	odd
0.255111174683701	0.107148596747635	HYAL3	odd
0.242901951525504	0.107148596747635	MYO19	odd
-0.2419154698022427	0.107148596747635	TBC1D2B	even
0.398201508713195	0.107148596747635	CEP55	odd
0.2779357313558275	0.171198556936978	AKAP1	even
0.4538117847084695	0.107294844077373	PHB	even
0.2688298248014385	0.107376209196293	AMACR	even
0.221030716035738	0.107497228994138	TOR4A	odd
-0.3129105132264836	0.107497228994138	GPR4	even
-0.2855636264479035	0.211499057425096	WDR48	even
0.1511449538486855	0.136760153154568	SAMD4A	even
-0.0714529663011403	0.756342898197624	GPR161	odd
0.1302183058089651	0.107517000034998	MS4A2	even
0.1151943242517735	0.107544052516407	GCDH	even
0.20568452464679599	0.170434760493385	MKI67	even
-0.32012893543749565	0.107545002533447	MDC1	even
0.150519183590411	0.19773869864169	MASP1	odd
-0.3488266314062055	0.25078604032866	SRSF10	even
-0.567503275454285	0.273082941449289	ABAT	odd
0.532631563861877	0.107690677446335	RPS12	odd
0.45536518701197204	0.107940017604495	DDO	even
-0.416731354444392	0.107973522828699	LTK	even
0.20344286572054687	0.10797933055585	RPL7	even
1.09510488642014	0.108126025991549	PROM1	odd
-0.482296509063214	0.108319896693265	SNX24	odd
-0.411117538596526	0.108372627428758	PPP1R7	odd
-0.0726951546396033	0.415344480615332	SLC24A1	even
-0.16999559294052413	0.359068295289289	PDE4D	even
0.186751275376865	0.108676810231765	GRIN2C	even
-0.708332646155737	0.108786907534475	RELN	odd
-0.29080125186253447	0.108789019723359	SPATA2	even
0.0985145297257457	0.723959060359432	MTF2	odd
-0.37425833232883493	0.109057176460158	ATRN	even
0.18533631575646048	0.109315686107539	RASAL2	even
0.0091051571426668	0.968461724204307	LTBP4	odd
0.20319718375017448	0.109499662674326	CASR	even
-0.432995062846199	0.109543131787646	EPM2AIP1	odd
0.219758079767544	0.109555353525398	RPS29P28 /// RPS29P28	odd
-0.453921566756049	0.10963977053951	PRPF3	odd
0.0663127057806445	0.683742571578141	ESR1	odd
-0.41324762671558646	0.109804775807619	IQSEC1	even
0.38358526952133853	0.109804775807619	GREM1	even
0.550692710858899	0.109935792835753	COA3	odd
0.191187119859938	0.110134662313426	FAM86C1	odd
-0.473479461853592	0.110134662313426	HERC2P2 /// HERC2P9	odd
0.14066807324308145	0.110177679404243	SLC45A2	even
-0.679448944744509	0.110177679404243	CHPT1	odd
0.283279007656543	0.110177679404243	CRLF1	odd
-0.454427996404173	0.110177679404243	RTP4	odd
0.19907271463678	0.110207994868536	XPO6	even
0.1499465421225075	0.110348794041986	IL2RA	even
0.216212865005319	0.110490414632937	PPP2R5B	even
0.16307150787909958	0.110561152953025	LOC254896 /// TNFRSF10C	even
-0.752954487415519	0.110681167125612	CALM1	odd
0.2140443201717805	0.110932545222911	NAIP	even
0.0486538066590855	0.11096189460386	ZNF22	even
0.306828031615459	0.111043725838626	DEF6	odd
-0.1431350169081645	0.111174865697203	PGAP1	even
0.183402361354808	0.111200278613296	TRIM29	odd
0.423954831803111	0.111346157022966	SLC25A15	odd
0.553033176583562	0.111394393909185	CKLF	odd
-0.103510656743921	0.111397325315081	LCAT	even
0.264918407769771	0.111397325315081	CRABP2	odd
1.18876016588559	0.11141123423064	ALDH1A1	odd
-0.429116879769813	0.11141123423064	RAI2	odd
-0.163730799944924	0.11145466271512	ALOX12	odd
-0.389223479746677	0.11145466271512	ZSCAN31	odd
-0.430027879603641	0.111479179302904	FAM153A /// FAM153B /// LOC100507387 /// LOC102725213	odd
0.27196743826007197	0.111479179302904	COL6A2	even
0.215976564707446	0.111479179302904	TAAR5	odd
0.77252270995038	0.111529050828365	SLC38A6	odd
0.279767607430996	0.111552647418458	NKX2-8	odd
0.404798494179319	0.111552647418458	CECR5	odd
0.10962773223274369	0.111609275979988	C10orf12	even
-0.2134368910635768	0.111642442250004	INTS3	even
0.207174610311875	0.111773445535944	CASP5	odd
-0.946734080152378	0.112103744968788	TMEM204	odd
0.343152919079742	0.112121818266594	CXCL3	odd
-0.2789116632546672	0.112194551257058	CYB5B	even
0.21757149645942597	0.112227816399813	PTK2B	even
0.665218251809018	0.11226923205599	CEMIP	odd
-0.698065125824856	0.112280143284434	NHLRC2	odd
0.262449504937115	0.112280143284434	AIPL1	odd
0.11780933068377283	0.112280143284434	KRT4	even
-0.297165516639474	0.112280143284434	BBIP1	even
0.506195943961865	0.112369751560989	NPC2	odd
0.2067721278324395	0.112421748521792	SIPA1L3	even
-0.57134124783884	0.112451339802855	SALL1	odd
0.558468676380402	0.112575050213126	SLC22A3	odd
0.0679562719395935	0.11277396122413	ZNF202	even
0.302649016692865	0.112783349843754	DFNA5	odd
-0.477562060805967	0.112860749460591	HSPA14	odd
0.753547178287827	0.112868237692285	IGLL5	odd
0.0675619048521563	0.714283590538661	PDX1	odd
0.322116185652384	0.112978871636694	JMJD7-PLA2G4B /// PLA2G4B	even
0.236300845029775	0.113195485442714	RGS13	odd
0.442100691032436	0.113195485442714	ATHL1	odd
-0.371064956920956	0.113281130738403	TMEM254	odd
0.146633711722365	0.113337051562736	ZFP69B	odd
-0.373811961596886	0.113389020675849	LIPT1	odd
0.606356491897025	0.113389020675849	SLAMF7	odd
0.309845266952776	0.113389020675849	STX18	odd
0.329594212041863	0.113488589667589	VASH2	odd
0.326572249313807	0.113508117780285	SEBOX /// VTN	odd
-0.426008858461905	0.113647686918601	WNT5A	even
0.475581544834651	0.113742294004855	C17orf62	odd
0.0083324862180287	0.982145995792349	GTF2F1	odd
0.158473006726509	0.114045644809086	SPAG6	even
0.312221048996136	0.114053856798305	ZNF205	odd
-0.11356010795677275	0.523927185852208	GPR107	even
-0.45175943741545954	0.114339202863815	TARDBP	even
-0.0560812210754271	0.923614762292877	CNOT8	odd
-0.254964149005359	0.114339202863815	IQCE	even
0.635402135014053	0.114339202863815	RAB17	odd
0.313606214653261	0.114339202863815	ARNTL2	odd
0.277082328648355	0.114440598161476	SURF1	even
0.288149921683773	0.200997693891682	SMARCC1	even
-0.395786858985673	0.114440598161476	VRK2	odd
0.364459616547178	0.114440598161476	TOM1	odd
0.241694780723495	0.156594393924551	SPDEF	odd
0.252406367159407	0.114440598161476	TONSL	odd
0.967307201699994	0.114467592544718	LY96	odd
0.182731848760185	0.114467592544718	KIF26B	odd
0.3301967116628028	0.114467592544718	HMMR	even
-0.328872916665196	0.114467592544718	PXDC1	odd
0.162109472018289	0.114741362000976	SAA3P	odd
-0.0968639321009226	0.561019486297839	TMED2	odd
-0.404583255001298	0.114986815336448	E2F6	odd
-0.0703118600733965	0.11520202046807	RELA	even
-1.89935993686634	0.11520202046807	FOSB	odd
0.297449290825682	0.11520202046807	FZD3	odd
-0.300007123863261	0.11520202046807	GEMIN8	odd
0.565840482717958	0.118558480994006	IGLJ3	odd
0.315660905894681	0.115445735824347	LIMD2	odd
0.12001779100048726	0.262267467693282	LOC101928198 /// MFAP3L	even
0.29952256194867	0.115541540971483	FAM186A	odd
0.421564127615208	0.142129280010591	SDHC	even
0.187941187640131	0.115576921357431	DDX51	odd
-0.398882610265426	0.115615169995576	XPC	odd
0.3118642515928855	0.115615169995576	PI3	even
0.27310330704212	0.115615169995576	APOBEC3C	odd
0.408660389304406	0.115615169995576	RAB38	odd
0.07126657699083361	0.115661673739322	UBXN1	even
0.290397586734373	0.115663806526019	CHST7	odd
-0.23353157110464048	0.11570116153631	COL7A1	even
0.310753063241921	0.115761641581594	CHRNA2	odd
-0.17352121965585376	0.115761641581594	RAB6B	even
0.14316999081995666	0.115761641581594	PDE1C	even
-0.622676318519909	0.115946673312774	BTG2	even
0.288360569730188	0.116000020468977	DNMT3B	odd
-0.3625361246595	0.125462974859019	PCSK5	odd
0.182081658916502	0.265182960421408	DPT	odd
0.6715183317778505	0.116098892732553	RPS16	even
-0.323821453728904	0.116135719501719	FAM127B	odd
0.33823267255513	0.116135719501719	IGHG1	even
-0.17846310079104136	0.116347523232238	SIAH1	even
0.724551981176479	0.116389032748428	PPP1CA	odd
0.0298152861726351	0.877373939559271	HTR4	odd
-0.7191013316244455	0.116454226976881	GAS6	even
0.238010590684531	0.116463718288406	TRPV6	odd
-0.337067819895548	0.116519074626099	MANEA	odd
-0.312761900821097	0.116583073471653	SLC35F5	odd
0.208984143865628	0.116737428560837	APCS	odd
0.367546873477781	0.116791713409338	TM4SF4	odd
0.054558157821931456	0.116990240623197	GLI2	even
-0.0141157524669411	0.192014360196358	CACYBP	even
0.281203772218519	0.116990240623197	HOXC11	odd
0.0737857963276252	0.802918572926819	CFLAR	odd
0.19624894612489052	0.248909915354024	ITGA2B	even
0.408398127074264	0.117108113318797	DONSON	odd
0.35476192346688	0.117155034444644	CD40LG	odd
0.231495596233555	0.117172965883654	ANGPT4	odd
0.267730893219329	0.117351755401753	IL21	odd
-0.470472164114666	0.117589786635662	TM2D3	odd
0.0212364924222168	0.920252954089836	USP33	odd
0.185660450051006	0.117676619974066	ACTL7A	odd
0.23264063365535453	0.117761987977226	AVPR2	even
-0.1613031993650399	0.117934175780579	ALDH3B1	even
0.2038106092715825	0.117976218711183	LILRB1	even
-0.599446853813919	0.117976218711183	ERBB2IP	odd
0.174381429805259	0.118079709868088	MYH7	odd
0.389946730452608	0.118208937355061	RPE /// RPEL1	odd
0.355336568591129	0.118208937355061	BET1L	odd
-0.36438734262666	0.118258294411962	APITD1 /// APITD1-CORT	odd
0.439459587163104	0.118285497554515	KAT2A	odd
0.320259641088131	0.118311586221398	EMX1	odd
-0.40672435680876	0.118314419043909	VRK1	odd
0.23518558336309453	0.118436110142739	ECE1	even
0.0038061014173269	0.995023844278005	ANKHD1 /// ANKHD1-EIF4EBP3	odd
1.02975552412901	0.118469535343906	SELL	odd
-0.609781732421337	0.118469535343906	H1F0	odd
0.294836431329362	0.118547620780038	CGB /// CGB1 /// CGB5 /// CGB7 /// CGB8	odd
0.695776805335957	0.118555938193013	SMS	odd
0.0456726025614032	0.837440420428451	TFAM	odd
0.168008413706788	0.118558480994006	TCRA /// TRAV21 /// TRAV21 /// YME1L1	odd
-0.182184902207619	0.118558480994006	DPY19L1P1	odd
0.12984504531358765	0.118697697099377	LAMC1	even
0.4555141400152025	0.118728407743985	FERMT1	even
0.1334247634862673	0.118728407743985	KCNB2	even
-0.277170711975057	0.118728407743985	BHLHB9	odd
-0.21175440107614457	0.11874417466898	TCP11L1	even
0.322753759592421	0.118815564655776	GDPD2	odd
-0.04211911863416648	0.118903581841141	CREBBP	even
0.274185673360908	0.118903581841141	TTK	odd
0.283042344159706	0.118903581841141	ETS1	odd
0.573205240793563	0.118914061249432	TNFRSF13B	odd
-0.456701898033144	0.11892230446266	WDR83OS	odd
-0.337406794491484	0.11892230446266	CLIP4	odd
0.0010835230936225015	0.119158687761294	CXorf57	even
-0.368394963135334	0.268151169737963	CDK19	odd
-0.028404106164785503	0.119214237450985	KIAA0141	even
-0.366099317630246	0.119344415310053	SPAG16	odd
0.298669316845525	0.119344826043952	PSRC1	odd
-0.316971492368379	0.119344826043952	IQCH	odd
0.162178675313523	0.457885415464495	ACP1	odd
0.538173751506821	0.119470275649446	TRMT2B	odd
0.23699468866623086	0.119655507843725	MYB	even
0.336985994909359	0.203673494336633	STK17A	odd
0.15795680924748	0.402261854902394	RPL15	odd
-0.355990864014844	0.119698344912885	MYL12A /// MYL12B	odd
-0.160703135308647	0.643020928323454	ZCCHC14	odd
0.273070431803601	0.119705680369338	DMPK	even
-0.064188696265898	0.953918040318202	ALDH6A1	odd
0.334497109484536	0.119862632600269	ASCL3	odd
0.240526859105466	0.120003681771213	SLC22A17	even
0.796038464329087	0.120030913992935	PLK2	odd
0.021684566545767198	0.378510799123492	SMAD3	even
0.1686308645899	0.120030913992935	TTYH1	odd
0.0251541878610393	0.94941203506908	PSME4	odd
0.0909577944357434	0.878567524252671	MBP	odd
-0.444276381042616	0.12007070855752	DCAF16	odd
0.846897039851805	0.120168222606452	CLC	odd
-0.255251777036956	0.168493138349682	DGCR8 /// MIR1306	even
0.0857468657736067	0.120217431039579	ANTXR1	even
-0.12325276147654954	0.120245030748074	METTL3	even
0.339278221846467	0.120278323070329	ZNF586	odd
-0.431988142924884	0.120316470776475	ENDOD1	even
0.256247751119802	0.120433168065978	GNG3	odd
0.205956304821413	0.120468207977368	SEC14L5	odd
0.375235328588253	0.120732854580601	HIF1A	odd
-0.464641127145683	0.120840903794858	ZCCHC10	odd
-0.29000250348979	0.121150419692567	VBP1	odd
-0.374442484942065	0.121150419692567	PLA2G4C	odd
0.818234186683268	0.121150419692567	GPX4	odd
0.21638178533167	0.121172337973626	SLURP1	odd
0.297359548843457	0.121212692820106	SAA2-SAA4 /// SAA4	odd
0.291078961057225	0.121212692820106	ARID5A	odd
-0.1467908918468554	0.121212692820106	PHKA2	even
0.136763423100536	0.534167146697233	MAP2K2	odd
0.254335354913788	0.121380093363696	EIF3L	odd
-0.314107164232485	0.121380093363696	CLASP1	odd
0.748775843464197	0.121469189711357	PNOC	odd
0.047890196892305996	0.121499999446584	SLCO4C1	even
0.13466607439514	0.463888868040488	SERBP1	odd
0.26563347231086	0.121617998428814	FKBP4	even
0.12686127957358845	0.370336084776764	WNT6	even
-0.581871707139697	0.121794729851965	HK2	odd
0.22672569869297	0.121884301995219	BIN3-IT1	odd
-0.435650047515132	0.121884301995219	NDRG1	odd
0.15034240410117353	0.121891840499916	PHF1	even
0.271594312523597	0.121895373421195	CD8B /// LOC100996919	even
-0.280087329959159	0.121990004633909	PSMD7	odd
0.2320273684573695	0.122085652656008	FUT4	even
-0.15872982549259676	0.122226658735862	ARHGAP44	even
-0.2908150974689755	0.122232051418752	STK38L	even
-0.341141254638647	0.122463436223337	VPS52	odd
-0.390876302112109	0.122463436223337	EPN3	odd
-0.505394760232551	0.122574011572333	EGFL6	odd
0.431713990785263	0.122574011572333	UBE2C	odd
-0.395515598609734	0.122772167478025	COPZ1	odd
0.15134592256238	0.122772167478025	FGF20	odd
0.19843193435190648	0.122813883071006	PEG10	even
-0.7028022405472	0.122843840369197	ESM1	odd
0.0479219227984302	0.90213301742509	SLC35A2	odd
0.325893669638717	0.167147378643357	PTP4A2	even
-0.474570118500671	0.122916449950242	RAB33B	odd
0.199287155270888	0.122922270710843	OGN	odd
-0.22268355972106824	0.122994152979406	PAPOLG	even
0.1120494276384365	0.427563738908481	RGS12	even
-0.649603467121268	0.123002898573749	LOXL1	odd
0.298912610019434	0.12306616585717	DTL	odd
-0.214090659377533	0.457979595811857	HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI	odd
-0.260272928152345	0.123195114905759	FOXO1	even
0.687026871440795	0.123195114905759	RPL11	odd
0.266303783480794	0.123195114905759	CYP4F11	odd
-0.456961872316299	0.123324601406792	CTR9	odd
0.266286952593917	0.123448785486118	TMEM74B	odd
0.184164818479682	0.334260897148533	GATA2	odd
-0.412938377061738	0.123448785486118	MRC2	even
0.40226881892551103	0.301833311126255	AP2A2	even
0.368217685986314	0.12385898153545	LOC100509646 /// PRY /// PRY2	odd
0.0617316923892641	0.756342898197624	MTAP	odd
0.1960485075208693	0.124019167822689	STAT3	even
0.0102006683758602	0.784188350888478	TOX4	even
0.151912132194818	0.124151888922802	LINC00328	odd
-0.151613195643312	0.12430167804457	TAF1C	even
0.11657989084297711	0.124396592870128	RTEL1 /// RTEL1-TNFRSF6B	even
0.59029455385656	0.124422585740805	RAB25	odd
-0.55593140424784	0.124442070423412	HNRNPA2B1	odd
0.276791131624559	0.124442070423412	IGF2-AS	odd
0.374024841393588	0.124442070423412	CLPB	odd
-1.09151531145407	0.12449532858278	CYP26B1	odd
0.11516377877594401	0.12449532858278	FPR1	even
0.28863725654011724	0.124496472938466	SLC37A4	even
0.299876881533569	0.124552327838999	AEN	odd
0.442926227893373	0.124577229795323	LAGE3	odd
-0.234356194410977	0.124577229795323	ZFP37	odd
0.509166722135308	0.124577229795323	RETSAT	odd
-0.693552204060778	0.124580609101161	USP11	odd
0.0886695765270451	0.63996857444056	SIGLEC7	odd
-0.359034105450043	0.124833454833686	EXTL2	odd
0.0309977358814812	0.966183662491885	LOC100996792 /// MAP2K3	odd
0.08919682544617949	0.124882050304913	DDX19A	even
-0.19004047688383222	0.124898600169812	SYNJ1	even
0.257416906874318	0.124971875525845	XPNPEP3	odd
0.155516562897413	0.125186268830661	CCDC170	odd
-0.5142430366260979	0.125396450581234	USP1	even
-0.402773545923955	0.125485100675091	IMPDH1	odd
0.385467178083426	0.125497983807187	HNRNPAB	odd
-0.21769532619960014	0.125608723225937	PELO	even
-0.0885881049885505	0.125608723225937	AZIN1	even
0.505670521650078	0.125702272696489	ALDH18A1	odd
0.555496736681447	0.125702272696489	PFDN5	even
-0.0492546806866914	0.883602109775904	HIF3A	odd
0.187082456300585	0.125718208956485	MIR1244-3	odd
0.475567662159643	0.125895188128598	RPP14	odd
0.173502855226192	0.21340355863718	ADD2	odd
0.167275123500351	0.334235254080401	SPTBN1	even
-0.421823358155772	0.126144402737466	ZNF189	odd
0.57230792234159	0.12615897367757	QTRT1	odd
-0.537118410895621	0.126264918379456	TXNRD1	odd
0.271476330378762	0.126264918379456	RBM15B	odd
0.210742718229346	0.126264918379456	RPS4XP3 /// RPS4XP3	odd
0.264187494027883	0.12626785523445	HAB1	odd
-0.31916060628860554	0.126288415054753	ZRSR2	even
0.480578827911587	0.126292190211516	ZWINT	odd
0.267572098554419	0.126344677454902	RNASE3	odd
0.275060494571184	0.126484044533947	PRRG2	odd
0.03528356058299215	0.669118354308476	YY1	even
-0.556007892403573	0.126625718855198	HEXB	odd
0.20843654154598815	0.12662639271366	FLOT2	even
0.219724650909102	0.126644386988965	UBE2V2P3 /// UBE2V2P3	odd
0.727607042282651	0.126644386988965	IGFBP4	odd
0.04050129419379249	0.126656391294254	RALGPS1	even
-0.294708231604059	0.126742742365384	YPEL5	odd
0.279589781571937	0.126808646808448	CSRNP3	odd
0.247875652331591	0.126811092505871	SCN3A	odd
-1.03275891066768	0.126811092505871	APOH	odd
0.196515882264918	0.126811092505871	SCNN1G	odd
0.584675862533469	0.126811092505871	PRKAG1	odd
-0.35222561707262956	0.126846203434835	C1QL1	even
-0.56341563431752	0.323565636179866	KMO	odd
-0.4158120671082805	0.126975777123124	RASA1	even
-0.31087957818109546	0.127004934237858	C7orf25 /// PSMA2	even
-0.455539342949757	0.127089059404744	DPY19L1	odd
0.16667531655183648	0.127152065010459	CSPG5	even
0.378143947398729	0.127152065010459	CHMP1A	odd
0.231293666293359	0.391833735556918	ADAM28	odd
0.276654460676201	0.127181976508816	SLC37A1	odd
0.273845572923109	0.127379643271656	PAK6	odd
0.0241912475962645	0.881186829413555	SLC7A8	odd
-0.203832822040845	0.307899929236653	KAZN	odd
-0.454255157115428	0.127398753204337	FLNC	odd
0.1544708718910085	0.127494861150708	SMG7-AS1	even
-0.299451998936737	0.127494861150708	MCPH1	odd
0.34354615805172	0.127494861150708	LAMB3	odd
0.756244731731346	0.127494861150708	CHST15	odd
0.279993338656029	0.127518133103214	PFKFB4	odd
0.427438126165276	0.127531945851341	CARS2	odd
0.238248626679274	0.127531945851341	CLN6	odd
-0.340079728950265	0.127555382029163	POU2F1	odd
0.166721561012925	0.288918223154744	FGF5	odd
-0.304099253113758	0.127721700144433	APBB3 /// MIR6831	odd
0.16538920424592507	0.127721700144433	PCSK6	even
0.24311812895059148	0.127721700144433	LOC440792	even
-0.3052445567092	0.127776120040657	VPS4B	odd
0.4443933647068975	0.127776120040657	KLF5	even
0.522012334782685	0.127776120040657	TPI1	odd
0.051292712746136	0.542094755803743	MMP16	even
0.14822634887967126	0.127862342695128	ZBED4	even
0.1104847172274688	0.21340355863718	MAPK14	even
-0.19386434286787	0.127889292071071	AGTPBP1	even
0.1621374703560085	0.127961950588351	PHC3	even
-0.28637345917877655	0.489936016204457	JUN	even
0.45955326091521	0.127963441952956	AGPS	odd
-0.375746698888301	0.127964556003939	SEC22B	odd
0.250621674851547	0.127964556003939	SAMD14	odd
0.1833545372017305	0.127964556003939	DCX	even
-0.286977865055089	0.127964556003939	YBX3	odd
0.285041518397604	0.127971009840944	ASIC4	odd
0.716303098232824	0.127998486154057	CTSH	odd
0.1723585834027235	0.2506218134627	DRD2	even
0.2076629612425955	0.12799888740606	RPL12	even
-0.0455218928698402	0.49312918877905	TNPO2	even
-0.29444123045161036	0.128022973570773	KAT6A	even
0.1613265475024105	0.12816831563441	MYCL	even
0.11867934153971571	0.12816831563441	OLIG2	even
-0.43231843683937	0.128303860838091	ZNF226	odd
0.693386410050761	0.128303860838091	BIRC3	odd
0.525432423099565	0.128303860838091	MIR6513 /// TMBIM1	odd
-0.16266710229897477	0.12835599599064	ZFP64	even
0.232630252953656	0.128532889814961	BATF3	odd
0.03859462308468855	0.579079540785337	SRPK2	even
0.260614370400574	0.128573889675764	DOK4	odd
0.170413923984598	0.128609068364968	ARHGAP11A	odd
0.418344501895363	0.128646466667866	SDC1	even
